league_name,season_year,canonical_name,other_name,precision_score,is_confident_match
serieb,2023,acreggiana1919,reggiana,73,True
serieb,2023,ascittadella,cittadella,91,True
serieb,2023,ascolicalcio,ascoli,67,False
serieb,2023,bresciacalcio2025,brescia,58,False
serieb,2023,calciolecco1912,calciolecco19,93,True
serieb,2023,como1907,como,67,False
serieb,2023,cosenzacalcio,cosenza,70,True
serieb,2023,fccatanzaro,catanzaro,90,True
serieb,2023,fcsudtirol,sudtirol,89,True
serieb,2023,feralpisalo,feralpisalo,100,True
serieb,2023,modenafc,modena,86,True
serieb,2023,palermofc,palermo,88,True
serieb,2023,parmacalcio1913,parma,50,False
serieb,2023,pisasportingclub,pisa,40,False
serieb,2023,speziacalcio,speziacalcio,100,True
serieb,2023,sscbari,bari,73,True
serieb,2023,ternanacalcio,ternana,70,True
serieb,2023,ucsampdoria,sampdoria,90,True
serieb,2023,uscremonese,cremonese,90,True
serieb,2023,veneziafc,venezia,88,True
