league_name,season_year,canonical_name,other_name,precision_score,is_confident_match
campeonatobrasileiroserieb,2014,atleticogoianiense,atleticogo,101,True
campeonatobrasileiroserieb,2014,aapontepreta,pontepreta,91,True
campeonatobrasileiroserieb,2014,abcfc,abc,75,True
campeonatobrasileiroserieb,2014,adrcicasa,icasa,71,True
campeonatobrasileiroserieb,2014,americafc,americamg,78,True
campeonatobrasileiroserieb,2014,americamineiro,americarn,70,True
campeonatobrasileiroserieb,2014,avaifc,avai,80,True
campeonatobrasileiroserieb,2014,boaec,boaesporte,53,False
campeonatobrasileiroserieb,2014,cabragantino,bragantino,91,True
campeonatobrasileiroserieb,2014,cearasc,ceara,83,True
campeonatobrasileiroserieb,2014,crvascodagama,vascodagama,92,True
campeonatobrasileiroserieb,2014,joinvilleec,joinville,90,True
campeonatobrasileiroserieb,2014,luverdenseec,luverdense,91,True
campeonatobrasileiroserieb,2014,nautico,nautico,100,True
campeonatobrasileiroserieb,2014,oestefc,oeste,83,True
campeonatobrasileiroserieb,2014,paranaclube,parana,71,True
campeonatobrasileiroserieb,2014,portuguesa,portuguesa,100,True
campeonatobrasileiroserieb,2014,sampaiocorreafc,sampaiocorrea,93,True
campeonatobrasileiroserieb,2014,santacruzfc,santacruz,90,True
campeonatobrasileiroserieb,2014,vilanovafc,vilanova,89,True
