league_name,season_year,canonical_name,other_name,precision_score,is_confident_match
jupilerproleague,2016,clubbrugge,clubbrugge,100,True
jupilerproleague,2016,kaagent,kaagent,100,True
jupilerproleague,2016,kaseupen,kaseupen,100,True
jupilerproleague,2016,krcgenk,krcgenk,100,True
jupilerproleague,2016,ksclokeren2020,ksclokeren,83,True
jupilerproleague,2016,kvcwesterlo,kvcwesterlo,100,True
jupilerproleague,2016,kvkortrijk,kvkortrijk,100,True
jupilerproleague,2016,kvmechelen,kvmechelen,100,True
jupilerproleague,2016,kvoostende2024,kvoostende,83,True
jupilerproleague,2016,kvrswaaslandskbeveren,waaslandbeveren,83,True
jupilerproleague,2016,rcharleroisc,rcharleroisc,100,True
jupilerproleague,2016,royalexcelmouscron2022,mouscron,53,False
jupilerproleague,2016,rscanderlecht,anderlecht,87,True
jupilerproleague,2016,standarddeliege,standardliege,93,True
jupilerproleague,2016,vvsttruiden,sttruiden,90,True
jupilerproleague,2016,zultewaregem,zultewaregem,100,True
