league_name,season_year,canonical_name,other_name,precision_score,is_confident_match
serieb,2004,acarezzo,arezzo,86,True
serieb,2004,accesena,cesena,86,True
serieb,2004,acperugia,perugia,88,True
serieb,2004,acvenezia1907,acvenezia1907,100,True
serieb,2004,asbari,bari,80,True
serieb,2004,ascolicalcio1898,ascoli,55,False
serieb,2004,cataniacalcio,cataniacalcio,100,True
serieb,2004,fccrotone,fccrotone,100,True
serieb,2004,fcempoli,empoli,86,True
serieb,2004,genoa,genoa,100,True
serieb,2004,hellasverona,verona,67,False
serieb,2004,modenafc,modena,86,True
serieb,2004,pescaracalcio,pescara,70,True
serieb,2004,piacenzafc,piacenza,89,True
serieb,2004,ternanacalcio,ternana,70,True
serieb,2004,torinocalcio,torino,67,False
serieb,2004,trevisofbc1993,treviso,67,False
serieb,2004,ucalbinoleffe,ucalbinoleffe,100,True
serieb,2004,uscatanzaro,catanzaro,90,True
serieb,2004,ussalernitana,salernitana,92,True
serieb,2004,ustriestina,triestina,90,True
serieb,2004,vicenzacalcio,vicenza,70,True
