league_name,season_year,canonical_name,other_name,precision_score,is_confident_match
campeonatobrasileiroseriea,2023,atleticomineiro,atleticomg,101,True
campeonatobrasileiroseriea,2023,americamineiro,americamg,70,True
campeonatobrasileiroseriea,2023,athleticoparanaense,athleticopr,73,True
campeonatobrasileiroseriea,2023,botafogofr,botafogo,89,True
campeonatobrasileiroseriea,2023,coritibafc,coritiba,89,True
campeonatobrasileiroseriea,2023,crflamengo,flamengo,89,True
campeonatobrasileiroseriea,2023,cruzeiroec,cruzeiro,89,True
campeonatobrasileiroseriea,2023,crvascodagama,vascodagama,92,True
campeonatobrasileiroseriea,2023,cuiabaec,cuiaba,86,True
campeonatobrasileiroseriea,2023,ecbahia,bahia,83,True
campeonatobrasileiroseriea,2023,fluminensefc,fluminense,91,True
campeonatobrasileiroseriea,2023,fortalezaec,fortaleza,90,True
campeonatobrasileiroseriea,2023,goiasec,goias,83,True
campeonatobrasileiroseriea,2023,gremiofbpa,gremio,75,True
campeonatobrasileiroseriea,2023,rbbragantino,bragantino,91,True
campeonatobrasileiroseriea,2023,santosfc,santos,86,True
campeonatobrasileiroseriea,2023,saopaulofc,saopaulo,89,True
campeonatobrasileiroseriea,2023,sccorinthians,corinthians,92,True
campeonatobrasileiroseriea,2023,scinternacional,internacional,93,True
campeonatobrasileiroseriea,2023,sepalmeiras,palmeiras,90,True
