league_name,season_year,canonical_name,other_name,precision_score,is_confident_match
bundesliga,1997,1fccolonia,colonia,82,True
bundesliga,1997,1fckaiserslautern,klautern,64,False
bundesliga,1997,arminiabielefeld,armbielefeld,86,True
bundesliga,1997,bayer04leverkusen,leverkusen,74,True
bundesliga,1997,borussiadortmund,dortmund,67,False
bundesliga,1997,borussiamonchengladbach,mgladbach,56,False
bundesliga,1997,fcbayernmunique,bayern,57,False
bundesliga,1997,fchansarostock,hansarostock,92,True
bundesliga,1997,hamburgersv,hamburgo,74,True
bundesliga,1997,herthaberlim,herthaberlim,100,True
bundesliga,1997,karlsruhersc,karlsruher,91,True
bundesliga,1997,msvduisburg,msvduisburg,100,True
bundesliga,1997,schalke04,schalke,88,True
bundesliga,1997,tsv1860munique,1860munique,88,True
bundesliga,1997,vfbstuttgart,stuttgart,86,True
bundesliga,1997,vflbochum,bochum,80,True
bundesliga,1997,vflwolfsburg,wolfsburg,86,True
bundesliga,1997,werderbremen,werderbremen,100,True
