league_name,season_year,canonical_name,other_name,precision_score,is_confident_match
championship,2007,barnsleyfc,barnsleyfc,100,True
championship,2007,blackpoolfc,blackpool,90,True
championship,2007,bristolcity,bristolcity,100,True
championship,2007,cardiffcity,cardiff,78,True
championship,2007,charltonathletic,charlton,67,False
championship,2007,colchesterunited,colchesterutd,90,True
championship,2007,coventrycity,coventrycity,100,True
championship,2007,crystalpalacefc,crystalpalace,93,True
championship,2007,fcburnley,fcburnley,100,True
championship,2007,fcsouthampton,southampton,92,True
championship,2007,fcwatford,watford,88,True
championship,2007,hullcity,hullcity,100,True
championship,2007,ipswichtownfc,ipswich,70,True
championship,2007,leicestercityfc,leicester,75,True
championship,2007,norwichcity,norwich,78,True
championship,2007,plymouthargyle,plymouthargyle,100,True
championship,2007,prestonnorthend,prestonne,75,True
championship,2007,queensparkrangers,qpr,30,False
championship,2007,scunthorpeunited,scunthorpeutd,90,True
championship,2007,sheffieldunited,sheffutd,70,True
championship,2007,sheffieldwednesday,sheffwed,62,False
championship,2007,stokecity,stoke,71,True
championship,2007,westbromwichalbion,westbrom,62,False
championship,2007,wolverhamptonwanderers,wolves,43,False
