league_name,season_year,canonical_name,other_name,precision_score,is_confident_match
seriea,2004,acffiorentina,fiorentina,87,True
seriea,2004,acmilan,milan,83,True
seriea,2004,acsiena,acsiena,100,True
seriea,2004,aslivorno,aslivorno,100,True
seriea,2004,asroma,roma,80,True
seriea,2004,atalantabc,atalanta,89,True
seriea,2004,bologna,bologna,100,True
seriea,2004,bresciacalcio,brescia,70,True
seriea,2004,cagliaricalcio,cagliari,73,True
seriea,2004,chievoverona,chievoverona,100,True
seriea,2004,fcmessinapeloro,messinapeloro,93,True
seriea,2004,interdemilao,inter,59,False
seriea,2004,juventusfc,juventus,89,True
seriea,2004,parmafc,parma,83,True
seriea,2004,regginacalcio,reggina,70,True
seriea,2004,sslazio,lazio,83,True
seriea,2004,ucsampdoria,sampdoria,90,True
seriea,2004,udinesecalcio,udinese,70,True
seriea,2004,uslecce,lecce,83,True
seriea,2004,uspalermo,uspalermo,100,True
