league_name,season_year,canonical_name,other_name,precision_score,is_confident_match
bundesliga,2003,1fccolonia,colonia,82,True
bundesliga,2003,1fckaiserslautern,klautern,64,False
bundesliga,2003,bayer04leverkusen,leverkusen,74,True
bundesliga,2003,borussiadortmund,dortmund,67,False
bundesliga,2003,borussiamonchengladbach,mgladbach,56,False
bundesliga,2003,fcbayernmunique,bayern,57,False
bundesliga,2003,fchansarostock,hansarostock,92,True
bundesliga,2003,hamburgersv,hamburgo,74,True
bundesliga,2003,hannover96,hannover,89,True
bundesliga,2003,herthaberlim,herthaberlim,100,True
bundesliga,2003,scfreiburg,freiburg,89,True
bundesliga,2003,schalke04,schalke,88,True
bundesliga,2003,sgeintrachtfrankfurt,frankfurt,62,False
bundesliga,2003,tsv1860munique,1860munique,88,True
bundesliga,2003,vfbstuttgart,stuttgart,86,True
bundesliga,2003,vflbochum,bochum,80,True
bundesliga,2003,vflwolfsburg,wolfsburg,86,True
bundesliga,2003,werderbremen,werderbremen,100,True
