league_name,season_year,canonical_name,other_name,precision_score,is_confident_match
saudiproleague,2017,alahlisfc,alahli,80,True
saudiproleague,2017,albatinfc,albatin,88,True
saudiproleague,2017,alettifaqfc,alettifaq,90,True
saudiproleague,2017,alfaisalyfc,alfaisaly,90,True
saudiproleague,2017,alfatehsc,alfateh,88,True
saudiproleague,2017,alfayhafc,alfayha,88,True
saudiproleague,2017,alhilalsfc,alhilal,82,True
saudiproleague,2017,alittihadclub,alittihad,82,True
saudiproleague,2017,alnassrfc,alnassr,88,True
saudiproleague,2017,alqadsiahfc,alqadsiah,90,True
saudiproleague,2017,alraedsfc,alraed,80,True
saudiproleague,2017,alshababfc,alshabab,89,True
saudiproleague,2017,altaawounfc,altaawoun,90,True
saudiproleague,2017,ohodclub,ohodclub,100,True
