league_name,season_year,canonical_name,other_name,precision_score,is_confident_match
saudiproleague,2016,alahlisfc,alahli,80,True
saudiproleague,2016,albatinfc,albatin,88,True
saudiproleague,2016,alettifaqfc,alettifaq,90,True
saudiproleague,2016,alfaisalyfc,alfaisaly,90,True
saudiproleague,2016,alfatehsc,alfateh,88,True
saudiproleague,2016,alhilalsfc,alhilal,82,True
saudiproleague,2016,alittihadclub,alittihad,82,True
saudiproleague,2016,alkhaleejfc,alkhaleej,90,True
saudiproleague,2016,alnassrfc,alnassr,88,True
saudiproleague,2016,alqadsiahfc,alqadsiah,90,True
saudiproleague,2016,alraedsfc,alraed,80,True
saudiproleague,2016,alshababfc,alshabab,89,True
saudiproleague,2016,altaawounfc,altaawoun,90,True
saudiproleague,2016,alwehdafc,alwehda,88,True
