league_name,season_year,canonical_name,other_name,precision_score,is_confident_match
2bundesliga,2005,1fcsaarbrucken,saarbrucken,88,True
2bundesliga,2005,alemanniaaachen,alemaachen,80,True
2bundesliga,2005,eintrachtbraunschweigtsv,ebraunschweig,70,True
2bundesliga,2005,fcenergiecottbus,energcottbus,86,True
2bundesliga,2005,fcerzgebirgeaue,erzgebirgeaue,93,True
2bundesliga,2005,fchansarostock,hansarostock,92,True
2bundesliga,2005,karlsruhersc,karlsruher,91,True
2bundesliga,2005,kickersoffenbach,koffenbach,77,True
2bundesliga,2005,lrahlen,lrahlen,100,True
2bundesliga,2005,scfreiburg,freiburg,89,True
2bundesliga,2005,scpaderborn07,paderborn,82,True
2bundesliga,2005,sgdynamodresden,dynamodresden,93,True
2bundesliga,2005,sportfreundesiegen,spfrsiegen,71,True
2bundesliga,2005,spvgggreutherfurth,greutherfurth,84,True
2bundesliga,2005,spvggunterhaching,unterhaching,83,True
2bundesliga,2005,svwackerburghausen,wburghausen,76,True
2bundesliga,2005,tsv1860munique,1860munique,88,True
2bundesliga,2005,vflbochum,bochum,80,True
