league_name,season_year,canonical_name,other_name,precision_score,is_confident_match
superlig,2023,adanademirspor,adanademirspor,100,True
superlig,2023,alanyaspor,alanyaspor,100,True
superlig,2023,antalyaspor,antalyaspor,100,True
superlig,2023,basaksehirfk,basaksehir,91,True
superlig,2023,besiktasjk,besiktas,89,True
superlig,2023,caykurrizespor,crizespor,78,True
superlig,2023,fatihkaragumruk,karagumruk,80,True
superlig,2023,fenerbahce,fenerbahce,100,True
superlig,2023,galatasaray,galatasaray,100,True
superlig,2023,gaziantepfk,gaziantepfk,100,True
superlig,2023,hatayspor,hatayspor,100,True
superlig,2023,istanbulspor,istanbulspor,100,True
superlig,2023,kasimpasa,kasimpasa,100,True
superlig,2023,kayserispor,kayserispor,100,True
superlig,2023,konyaspor,konyaspor,100,True
superlig,2023,mkeankaragucu,ankaragucu,87,True
superlig,2023,pendikspor,pendikspor,100,True
superlig,2023,samsunspor,samsunspor,100,True
superlig,2023,sivasspor,sivasspor,100,True
superlig,2023,trabzonspor,trabzonspor,100,True
