league_name,season_year,canonical_name,other_name,precision_score,is_confident_match
serieb,2014,acdventellachiaveri,virtusentella,50,False
serieb,2014,acperugiacalcio,perugia,64,False
serieb,2014,asavellino1912,asavellino,83,True
serieb,2014,ascittadella,cittadella,91,True
serieb,2014,aslivorno,aslivorno,100,True
serieb,2014,bologna,bologna,100,True
serieb,2014,bresciacalcio,brescia,70,True
serieb,2014,carpifc1909,carpi,62,False
serieb,2014,cataniacalcio,cataniacalcio,100,True
serieb,2014,delfinopescara1936,pescara,56,False
serieb,2014,fcbari1908,bari,57,False
serieb,2014,fccrotone,crotone,88,True
serieb,2014,fcprovercelli1892,provercelli,79,True
serieb,2014,frosinonecalcio,frosinone,75,True
serieb,2014,modenafc,modena,86,True
serieb,2014,speziacalcio,speziacalcio,100,True
serieb,2014,ssvirtuslanciano1924,virtuslanciano,82,True
serieb,2014,ternanacalcio,ternana,70,True
serieb,2014,trapanicalcio,trapani,70,True
serieb,2014,uslatinacalcio,latinacalcio,92,True
serieb,2014,varese1910,varese,75,True
serieb,2014,vicenzacalcio,vicenza,70,True
