league_name,season_year,canonical_name,other_name,precision_score,is_confident_match
campeonatobrasileiroseriea,2013,atleticomineiro,atleticomg,101,True
campeonatobrasileiroseriea,2013,aapontepreta,pontepreta,91,True
campeonatobrasileiroseriea,2013,botafogofr,botafogo,89,True
campeonatobrasileiroseriea,2013,clubeatleticoparanaense,atleticopr,61,False
campeonatobrasileiroseriea,2013,coritibafc,coritiba,89,True
campeonatobrasileiroseriea,2013,crflamengo,flamengo,89,True
campeonatobrasileiroseriea,2013,criciumaec,criciuma,89,True
campeonatobrasileiroseriea,2013,cruzeiroec,cruzeiro,89,True
campeonatobrasileiroseriea,2013,crvascodagama,vascodagama,92,True
campeonatobrasileiroseriea,2013,ecbahia,bahia,83,True
campeonatobrasileiroseriea,2013,ecvitoria,vitoria,88,True
campeonatobrasileiroseriea,2013,fluminensefc,fluminense,91,True
campeonatobrasileiroseriea,2013,goiasec,goias,83,True
campeonatobrasileiroseriea,2013,gremiofbpa,gremio,75,True
campeonatobrasileiroseriea,2013,nautico,nautico,100,True
campeonatobrasileiroseriea,2013,portuguesa,portuguesa,100,True
campeonatobrasileiroseriea,2013,santosfc,santos,86,True
campeonatobrasileiroseriea,2013,saopaulofc,saopaulo,89,True
campeonatobrasileiroseriea,2013,sccorinthians,corinthians,92,True
campeonatobrasileiroseriea,2013,scinternacional,internacional,93,True
