league_name,season_year,canonical_name,other_name,precision_score,is_confident_match
ligaportugal,2018,boavistafc,boavista,89,True
ligaportugal,2018,bsad,bsad,100,True
ligaportugal,2018,cdfeirense,feirense,89,True
ligaportugal,2018,cdnacional,nacional,89,True
ligaportugal,2018,clubedesportivodasaves2020,cdaves,38,False
ligaportugal,2018,clubedesportivosantaclara,santaclara,57,False
ligaportugal,2018,clubedesportivotondela,cdtondela,58,False
ligaportugal,2018,clubsportmaritimo,maritimo,64,False
ligaportugal,2018,fcporto,fcporto,100,True
ligaportugal,2018,gdchaves,chaves,86,True
ligaportugal,2018,moreirensefutebolclube,moreirense,62,False
ligaportugal,2018,portimonensesad,portimonense,89,True
ligaportugal,2018,rioavefutebolclube,rioave,50,False
ligaportugal,2018,scbraga,braga,83,True
ligaportugal,2018,slbenfica,benfica,88,True
ligaportugal,2018,sportingcp,sporting,89,True
ligaportugal,2018,vitoriafutebolclube,vitoriafc,64,False
ligaportugal,2018,vitoriasportclube,vitguimaraes,48,False
