league_name,season_year,canonical_name,other_name,precision_score,is_confident_match
ligaportugal2,2021,academicadecoimbra,academica,67,False
ligaportugal2,2021,academicodeviseufc,academicofc,76,True
ligaportugal2,2021,casapiaac,casapia,88,True
ligaportugal2,2021,cdfeirense,feirense,89,True
ligaportugal2,2021,cdmafra,mafra,83,True
ligaportugal2,2021,cdnacional,nacional,89,True
ligaportugal2,2021,cfestrelaamadora,estrelaamadora,93,True
ligaportugal2,2021,clubedesportivotrofense,trofense,52,False
ligaportugal2,2021,fcportob,fcportob,100,True
ligaportugal2,2021,futebolclubepenafiel,penafiel,57,False
ligaportugal2,2021,gdchaves,chaves,86,True
ligaportugal2,2021,leixoessc,leixoes,88,True
ligaportugal2,2021,rioavefutebolclube,rioave,50,False
ligaportugal2,2021,sccovilha,covilha,88,True
ligaportugal2,2021,scfarense,farense,88,True
ligaportugal2,2021,slbenficab,benficab,89,True
ligaportugal2,2021,udvilafranquense,vilafranquense,93,True
ligaportugal2,2021,varzimsc,varzim,86,True
