league_name,season_year,canonical_name,other_name,precision_score,is_confident_match
jupilerproleague,2015,clubbrugge,clubbrugge,100,True
jupilerproleague,2015,kaagent,kaagent,100,True
jupilerproleague,2015,krcgenk,krcgenk,100,True
jupilerproleague,2015,ksclokeren2020,ksclokeren,83,True
jupilerproleague,2015,kvcwesterlo,kvcwesterlo,100,True
jupilerproleague,2015,kvkortrijk,kvkortrijk,100,True
jupilerproleague,2015,kvmechelen,kvmechelen,100,True
jupilerproleague,2015,kvoostende2024,kvoostende,83,True
jupilerproleague,2015,kvrswaaslandskbeveren,waaslandbeveren,83,True
jupilerproleague,2015,oudheverleeleuven,ohleuven,64,False
jupilerproleague,2015,rcharleroisc,rcharleroisc,100,True
jupilerproleague,2015,royalmouscronperuwelz,royalmouscron,76,True
jupilerproleague,2015,rscanderlecht,anderlecht,87,True
jupilerproleague,2015,standarddeliege,standardliege,93,True
jupilerproleague,2015,vvsttruiden,sttruiden,90,True
jupilerproleague,2015,zultewaregem,zultewaregem,100,True
