league_name,season_year,canonical_name,other_name,precision_score,is_confident_match
jupilerproleague,2017,clubbrugge,clubbrugge,100,True
jupilerproleague,2017,kaagent,kaagent,100,True
jupilerproleague,2017,kaseupen,kaseupen,100,True
jupilerproleague,2017,krcgenk,krcgenk,100,True
jupilerproleague,2017,ksclokeren2020,ksclokeren,83,True
jupilerproleague,2017,kvkortrijk,kvkortrijk,100,True
jupilerproleague,2017,kvmechelen,kvmechelen,100,True
jupilerproleague,2017,kvoostende2024,kvoostende,83,True
jupilerproleague,2017,kvrswaaslandskbeveren,waaslandbeveren,83,True
jupilerproleague,2017,rcharleroisc,rcharleroisc,100,True
jupilerproleague,2017,royalantuerpiafc,antuerpia,72,True
jupilerproleague,2017,royalexcelmouscron2022,mouscron,53,False
jupilerproleague,2017,rscanderlecht,anderlecht,87,True
jupilerproleague,2017,standarddeliege,standardliege,93,True
jupilerproleague,2017,vvsttruiden,sttruiden,90,True
jupilerproleague,2017,zultewaregem,zultewaregem,100,True
