league_name,season_year,canonical_name,other_name,precision_score,is_confident_match
superlig,2020,alanyaspor,alanyaspor,100,True
superlig,2020,antalyaspor,antalyaspor,100,True
superlig,2020,basaksehirfk,basaksehir,91,True
superlig,2020,besiktasjk,besiktas,89,True
superlig,2020,buyuksehirbelediyeerzurumspor,bberzurumspor,62,False
superlig,2020,caykurrizespor,crizespor,78,True
superlig,2020,denizlispor,denizlispor,100,True
superlig,2020,fatihkaragumruk,karagumruk,80,True
superlig,2020,fenerbahce,fenerbahce,100,True
superlig,2020,galatasaray,galatasaray,100,True
superlig,2020,gaziantepfk,gaziantepfk,100,True
superlig,2020,genclerbirligiankara,genclerbirligi,82,True
superlig,2020,goztepe,goztepe,100,True
superlig,2020,hatayspor,hatayspor,100,True
superlig,2020,kasimpasa,kasimpasa,100,True
superlig,2020,kayserispor,kayserispor,100,True
superlig,2020,konyaspor,konyaspor,100,True
superlig,2020,mkeankaragucu,ankaragucu,87,True
superlig,2020,sivasspor,sivasspor,100,True
superlig,2020,trabzonspor,trabzonspor,100,True
superlig,2020,yenimalatyaspor,ymalatyaspor,89,True
