league_name,season_year,canonical_name,other_name,precision_score,is_confident_match
j1league,2017,albirexniigata,albirexniigata,100,True
j1league,2017,cerezoosaka,cerezoosaka,100,True
j1league,2017,fctokyo,fctokyo,100,True
j1league,2017,gambaosaka,gambaosaka,100,True
j1league,2017,hokkaidoconsadolesapporo,hcsapporo,55,False
j1league,2017,jubiloiwata,jubiloiwata,100,True
j1league,2017,kashimaantlers,kashimaantlers,100,True
j1league,2017,kashiwareysol,kashiwareysol,100,True
j1league,2017,kawasakifrontale,kawasakifront,90,True
j1league,2017,omiyaardija,omiyaardija,100,True
j1league,2017,sagantosu,sagantosu,100,True
j1league,2017,sanfreccehiroshima,sanfhiroshima,84,True
j1league,2017,shimizuspulse,shimizuspulse,100,True
j1league,2017,urawareddiamonds,urawareds,72,True
j1league,2017,vegaltasendai,vegaltasendai,100,True
j1league,2017,ventforetkofu,ventforetkofu,100,True
j1league,2017,visselkobe,visselkobe,100,True
j1league,2017,yokohamafmarinos,yokohamafm,77,True
