league_name,season_year,canonical_name,other_name,precision_score,is_confident_match
premierleague,1996,afcsunderland,afcsunderland,100,True
premierleague,1996,astonvillafc,astonvilla,91,True
premierleague,1996,blackburnrovers,blackburn,75,True
premierleague,1996,chelseafc,chelsea,88,True
premierleague,1996,coventrycity,coventrycity,100,True
premierleague,1996,derbycounty,derby,62,False
premierleague,1996,fcarsenal,arsenal,88,True
premierleague,1996,fceverton,everton,88,True
premierleague,1996,fcliverpool,liverpool,90,True
premierleague,1996,fcmiddlesbrough,middlesbrough,93,True
premierleague,1996,fcsouthampton,southampton,92,True
premierleague,1996,leedsunitedfc,leeds,56,False
premierleague,1996,leicestercityfc,leicester,75,True
premierleague,1996,manchesterunitedfc,manutd,50,False
premierleague,1996,newcastleunited,newcastle,75,True
premierleague,1996,nottinghamforest,nottmforest,81,True
premierleague,1996,sheffieldwednesday,sheffwed,62,False
premierleague,1996,tottenhamhotspur,tottenham,72,True
premierleague,1996,westhamunited,westham,70,True
premierleague,1996,wimbledonfc2004,wimbledonfc,85,True
