league_name,season_year,canonical_name,other_name,precision_score,is_confident_match
seriea,1996,acflorenz,florenz,88,True
seriea,1996,acmilan,milan,83,True
seriea,1996,acparma,acparma,100,True
seriea,1996,acperugia,perugia,88,True
seriea,1996,acreggiana,reggiana,89,True
seriea,1996,asroma,roma,80,True
seriea,1996,atalantabc,atalanta,89,True
seriea,1996,bologna,bologna,100,True
seriea,1996,cagliaricalcio,cagliari,73,True
seriea,1996,hellasverona,verona,67,False
seriea,1996,interdemilao,inter,59,False
seriea,1996,juventusfc,juventus,89,True
seriea,1996,piacenzafc,piacenza,89,True
seriea,1996,sscnapoli,napoli,80,True
seriea,1996,sslazio,lazio,83,True
seriea,1996,ucsampdoria,sampdoria,90,True
seriea,1996,udinesecalcio,udinese,70,True
seriea,1996,vicenzacalcio,vicenza,70,True
