league_name,season_year,canonical_name,other_name,precision_score,is_confident_match
championship,2020,afcbournemouth,bournemouth,88,True
championship,2020,barnsleyfc,barnsleyfc,100,True
championship,2020,birminghamcity,birmingham,83,True
championship,2020,blackburnrovers,blackburn,75,True
championship,2020,brentfordfc,brentford,90,True
championship,2020,bristolcity,bristolcity,100,True
championship,2020,cardiffcity,cardiff,78,True
championship,2020,coventrycity,coventrycity,100,True
championship,2020,derbycounty,derby,62,False
championship,2020,fcmiddlesbrough,middlesbrough,93,True
championship,2020,fcreading,reading,88,True
championship,2020,fcwatford,watford,88,True
championship,2020,huddersfieldtown,huddersfield,86,True
championship,2020,lutontown,luton,71,True
championship,2020,millwallfc,millwall,89,True
championship,2020,norwichcity,norwich,78,True
championship,2020,nottinghamforest,nottmforest,81,True
championship,2020,prestonnorthend,prestonne,75,True
championship,2020,queensparkrangers,qpr,30,False
championship,2020,rotherhamunited,rotherham,75,True
championship,2020,sheffieldwednesday,sheffwed,62,False
championship,2020,stokecity,stoke,71,True
championship,2020,swanseacityafc,swansea,67,False
championship,2020,wycombewanderers,wycombewand,81,True
