league_name,season_year,canonical_name,other_name,precision_score,is_confident_match
2bundesliga,1997,1fcnuremberg,nuremberg,86,True
2bundesliga,1997,1fsvmainz05,mainz,62,False
2bundesliga,1997,fccarlzeissjena,carlzeissjena,93,True
2bundesliga,1997,fcenergiecottbus,energcottbus,86,True
2bundesliga,1997,fcgutersloh19782000,fcgutersloh,73,True
2bundesliga,1997,fcstpauli,stpauli,88,True
2bundesliga,1997,fortunadusseldorf95,dusseldorf,69,False
2bundesliga,1997,fsvzwickau,fsvzwickau,100,True
2bundesliga,1997,kfcuerdingen05,kfcuerdingen,92,True
2bundesliga,1997,scfortunakoln,fortunakoln,92,True
2bundesliga,1997,scfreiburg,freiburg,89,True
2bundesliga,1997,sgeintrachtfrankfurt,frankfurt,62,False
2bundesliga,1997,sgwattenscheid09,wattenscheid09,93,True
2bundesliga,1997,spvgggreutherfurth,greutherfurth,84,True
2bundesliga,1997,spvggunterhaching,unterhaching,83,True
2bundesliga,1997,stuttgarterkickers,stuttgkickers,84,True
2bundesliga,1997,svmeppen,svmeppen,100,True
2bundesliga,1997,vfbleipzig,vfbleipzig,100,True
