league_name,season_year,canonical_name,other_name,precision_score,is_confident_match
challengerproleague,2013,afctubize,afctubize,100,True
challengerproleague,2013,csvise2015,csvise,75,True
challengerproleague,2013,hoogstratenvv,hoogstratenvv,100,True
challengerproleague,2013,kaseupen,kaseupen,100,True
challengerproleague,2013,kfcdesselsport,desselsport,88,True
challengerproleague,2013,kskheist,kskheist,100,True
challengerproleague,2013,ksvroeselare2020,ksvroeselare,86,True
challengerproleague,2013,kvcwesterlo,kvcwesterlo,100,True
challengerproleague,2013,lommelunited,lommelunited,100,True
challengerproleague,2013,royalantuerpiafc,antuerpia,72,True
challengerproleague,2013,royalboussudourborinage,boussudour,61,False
challengerproleague,2013,royalexcelsiorvirton,revirton,57,False
challengerproleague,2013,royalmouscronperuwelz,royalmouscron,76,True
challengerproleague,2013,rwdmbrusselfc2014,rwdmbrussel,79,True
challengerproleague,2013,vceendrachtaalst20022024,eendrachtaalst,74,True
challengerproleague,2013,verbroederingmeerhout,asvgeel,29,False
challengerproleague,2013,vvsttruiden,sttruiden,90,True
challengerproleague,2013,whitestarbrussel2017,whitestar,62,False
