league_name,season_year,canonical_name,other_name,precision_score,is_confident_match
bundesliga,2005,1fccolonia,colonia,82,True
bundesliga,2005,1fckaiserslautern,klautern,64,False
bundesliga,2005,1fcnuremberg,nuremberg,86,True
bundesliga,2005,1fsvmainz05,mainz,62,False
bundesliga,2005,arminiabielefeld,armbielefeld,86,True
bundesliga,2005,bayer04leverkusen,leverkusen,74,True
bundesliga,2005,borussiadortmund,dortmund,67,False
bundesliga,2005,borussiamonchengladbach,mgladbach,56,False
bundesliga,2005,fcbayernmunique,bayern,57,False
bundesliga,2005,hamburgersv,hamburgo,74,True
bundesliga,2005,hannover96,hannover,89,True
bundesliga,2005,herthaberlim,herthaberlim,100,True
bundesliga,2005,msvduisburg,msvduisburg,100,True
bundesliga,2005,schalke04,schalke,88,True
bundesliga,2005,sgeintrachtfrankfurt,frankfurt,62,False
bundesliga,2005,vfbstuttgart,stuttgart,86,True
bundesliga,2005,vflwolfsburg,wolfsburg,86,True
bundesliga,2005,werderbremen,werderbremen,100,True
