league_name,season_year,canonical_name,other_name,precision_score,is_confident_match
j2league,2015,avispafukuoka,avispafukuoka,100,True
j2league,2015,cerezoosaka,cerezoosaka,100,True
j2league,2015,consadolesapporo,cdolesapporo,86,True
j2league,2015,ehimefc,ehimefc,100,True
j2league,2015,fagianookayama,fagianookayama,100,True
j2league,2015,fcgifu,fcgifu,100,True
j2league,2015,giravanzkitakyushu,girkitakyushu,84,True
j2league,2015,jefunitedchiba,jefutdchiba,88,True
j2league,2015,jubiloiwata,jubiloiwata,100,True
j2league,2015,kamatamaresanuki,kamatamsanuki,90,True
j2league,2015,kyotosanga,kyotosanga,100,True
j2league,2015,mitohollyhock,mitohollyhock,100,True
j2league,2015,oitatrinita,oitatrinita,100,True
j2league,2015,omiyaardija,omiyaardija,100,True
j2league,2015,roassokumamoto,roassokumamoto,100,True
j2league,2015,thespakusatsugunma,thespakugunma,84,True
j2league,2015,tochigisc,tochigisc,100,True
j2league,2015,tokushimavortis,tokushimavort,93,True
j2league,2015,tokyoverdy,tokyoverdy,100,True
j2league,2015,vvarennagasaki,vvnagasaki,83,True
j2league,2015,yokohamafc,yokohamafc,100,True
j2league,2015,zweigenkanazawa,zweigkanazawa,93,True
