league_name,season_year,canonical_name,other_name,precision_score,is_confident_match
ligaportugal,1998,academicadecoimbra,academica,67,False
ligaportugal,1998,boavistafc,boavista,89,True
ligaportugal,1998,clubefutebolestreladaamadora,cfestrela,49,False
ligaportugal,1998,clubsportmaritimo,maritimo,64,False
ligaportugal,1998,fcalverca,alverca,88,True
ligaportugal,1998,fcporto,fcporto,100,True
ligaportugal,1998,gdchaves,chaves,86,True
ligaportugal,1998,rioavefutebolclube,rioave,50,False
ligaportugal,1998,scbeiramar,beiramar,89,True
ligaportugal,1998,scbraga,braga,83,True
ligaportugal,1998,sccampomaiorense2013,campomaiorense,82,True
ligaportugal,1998,scfarense,farense,88,True
ligaportugal,1998,scsalgueiros,salgueiros,91,True
ligaportugal,1998,slbenfica,benfica,88,True
ligaportugal,1998,sportingcp,sporting,89,True
ligaportugal,1998,udleiria,leiria,86,True
ligaportugal,1998,vitoriafutebolclube,vitoriafc,64,False
ligaportugal,1998,vitoriasportclube,vitguimaraes,48,False
