league_name,season_year,canonical_name,other_name,precision_score,is_confident_match
premierleague,2005,afcsunderland,afcsunderland,100,True
premierleague,2005,astonvillafc,astonvilla,91,True
premierleague,2005,birminghamcity,birmingham,83,True
premierleague,2005,blackburnrovers,blackburn,75,True
premierleague,2005,boltonwanderers,bolton,57,False
premierleague,2005,charltonathletic,charlton,67,False
premierleague,2005,chelseafc,chelsea,88,True
premierleague,2005,fcarsenal,arsenal,88,True
premierleague,2005,fceverton,everton,88,True
premierleague,2005,fcfulham,fulham,86,True
premierleague,2005,fcliverpool,liverpool,90,True
premierleague,2005,fcmiddlesbrough,middlesbrough,93,True
premierleague,2005,fcportsmouth,fcportsmouth,100,True
premierleague,2005,manchestercityfc,mancity,61,False
premierleague,2005,manchesterunitedfc,manutd,50,False
premierleague,2005,newcastleunited,newcastle,75,True
premierleague,2005,tottenhamhotspur,tottenham,72,True
premierleague,2005,westbromwichalbion,westbrom,62,False
premierleague,2005,westhamunited,westham,70,True
premierleague,2005,wiganathletic,wigan,56,False
