league_name,season_year,canonical_name,other_name,precision_score,is_confident_match
seriea,2024,acffiorentina,fiorentina,87,True
seriea,2024,acmilan,milan,83,True
seriea,2024,acmonza,monza,83,True
seriea,2024,asroma,roma,80,True
seriea,2024,atalantabc,atalanta,89,True
seriea,2024,bologna,bologna,100,True
seriea,2024,cagliaricalcio,cagliari,73,True
seriea,2024,como1907,como,67,False
seriea,2024,fcempoli,empoli,86,True
seriea,2024,genoa,genoa,100,True
seriea,2024,hellasverona,verona,67,False
seriea,2024,interdemilao,inter,59,False
seriea,2024,juventusfc,juventus,89,True
seriea,2024,napoli,napoli,100,True
seriea,2024,parmacalcio1913,parma,50,False
seriea,2024,sslazio,lazio,83,True
seriea,2024,torinofc,torino,86,True
seriea,2024,udinesecalcio,udinese,70,True
seriea,2024,uslecce,lecce,83,True
seriea,2024,veneziafc,venezia,88,True
