league_name,season_year,canonical_name,other_name,precision_score,is_confident_match
j1league,2020,cerezoosaka,cerezoosaka,100,True
j1league,2020,fctokyo,fctokyo,100,True
j1league,2020,gambaosaka,gambaosaka,100,True
j1league,2020,hokkaidoconsadolesapporo,hcsapporo,55,False
j1league,2020,kashimaantlers,kashimaantlers,100,True
j1league,2020,kashiwareysol,kashiwareysol,100,True
j1league,2020,kawasakifrontale,kawasakifront,90,True
j1league,2020,nagoyagrampus,nagoyagrampus,100,True
j1league,2020,oitatrinita,oitatrinita,100,True
j1league,2020,sagantosu,sagantosu,100,True
j1league,2020,sanfreccehiroshima,sanfhiroshima,84,True
j1league,2020,shimizuspulse,shimizuspulse,100,True
j1league,2020,shonanbellmare,shonanbellmare,100,True
j1league,2020,urawareddiamonds,urawareds,72,True
j1league,2020,vegaltasendai,vegaltasendai,100,True
j1league,2020,visselkobe,visselkobe,100,True
j1league,2020,yokohamafc,yokohamafc,100,True
j1league,2020,yokohamafmarinos,yokohamafm,77,True
