league_name,season_year,canonical_name,other_name,precision_score,is_confident_match
championship,2021,afcbournemouth,bournemouth,88,True
championship,2021,barnsleyfc,barnsleyfc,100,True
championship,2021,birminghamcity,birmingham,83,True
championship,2021,blackburnrovers,blackburn,75,True
championship,2021,blackpoolfc,blackpool,90,True
championship,2021,bristolcity,bristolcity,100,True
championship,2021,cardiffcity,cardiff,78,True
championship,2021,coventrycity,coventrycity,100,True
championship,2021,derbycounty,derby,62,False
championship,2021,fcfulham,fulham,86,True
championship,2021,fcmiddlesbrough,middlesbrough,93,True
championship,2021,fcreading,reading,88,True
championship,2021,huddersfieldtown,huddersfield,86,True
championship,2021,hullcity,hullcity,100,True
championship,2021,lutontown,luton,71,True
championship,2021,millwallfc,millwall,89,True
championship,2021,nottinghamforest,nottmforest,81,True
championship,2021,peterboroughunited,peterborough,80,True
championship,2021,prestonnorthend,prestonne,75,True
championship,2021,queensparkrangers,qpr,30,False
championship,2021,sheffieldunited,sheffutd,70,True
championship,2021,stokecity,stoke,71,True
championship,2021,swanseacityafc,swansea,67,False
championship,2021,westbromwichalbion,westbrom,62,False
