league_name,season_year,canonical_name,other_name,precision_score,is_confident_match
superlig,2018,akhisarspor,akhisarspor,100,True
superlig,2018,alanyaspor,alanyaspor,100,True
superlig,2018,antalyaspor,antalyaspor,100,True
superlig,2018,basaksehirfk,basaksehir,91,True
superlig,2018,besiktasjk,besiktas,89,True
superlig,2018,bursaspor,bursaspor,100,True
superlig,2018,buyuksehirbelediyeerzurumspor,bberzurumspor,62,False
superlig,2018,caykurrizespor,crizespor,78,True
superlig,2018,fenerbahce,fenerbahce,100,True
superlig,2018,galatasaray,galatasaray,100,True
superlig,2018,goztepe,goztepe,100,True
superlig,2018,kasimpasa,kasimpasa,100,True
superlig,2018,kayserispor,kayserispor,100,True
superlig,2018,konyaspor,konyaspor,100,True
superlig,2018,mkeankaragucu,ankaragucu,87,True
superlig,2018,sivasspor,sivasspor,100,True
superlig,2018,trabzonspor,trabzonspor,100,True
superlig,2018,yenimalatyaspor,ymalatyaspor,89,True
