league_name,season_year,canonical_name,other_name,precision_score,is_confident_match
jupilerproleague,2008,afctubize,afctubize,100,True
jupilerproleague,2008,cerclebrugge,cerclebrugge,100,True
jupilerproleague,2008,clubbrugge,clubbrugge,100,True
jupilerproleague,2008,excelsiormouscron2009,excmouscron,69,False
jupilerproleague,2008,fcvdendereh,fcvdendereh,100,True
jupilerproleague,2008,germinalbeerschotantwerpen,germbeerschot,67,False
jupilerproleague,2008,kaagent,kaagent,100,True
jupilerproleague,2008,krcgenk,krcgenk,100,True
jupilerproleague,2008,ksclokeren2020,ksclokeren,83,True
jupilerproleague,2008,ksvroeselare2020,ksvroeselare,86,True
jupilerproleague,2008,kvcwesterlo,kvcwesterlo,100,True
jupilerproleague,2008,kvkortrijk,kvkortrijk,100,True
jupilerproleague,2008,kvmechelen,kvmechelen,100,True
jupilerproleague,2008,raecmons2015,raecmons,80,True
jupilerproleague,2008,rcharleroisc,rcharleroisc,100,True
jupilerproleague,2008,rscanderlecht,anderlecht,87,True
jupilerproleague,2008,standarddeliege,standardliege,93,True
jupilerproleague,2008,zultewaregem,zultewaregem,100,True
