league_name,season_year,canonical_name,other_name,precision_score,is_confident_match
premierleague,2020,astonvillafc,astonvilla,91,True
premierleague,2020,brightonhovealbion,brighton,62,False
premierleague,2020,chelseafc,chelsea,88,True
premierleague,2020,crystalpalacefc,crystalpalace,93,True
premierleague,2020,fcarsenal,arsenal,88,True
premierleague,2020,fcburnley,fcburnley,100,True
premierleague,2020,fceverton,everton,88,True
premierleague,2020,fcfulham,fulham,86,True
premierleague,2020,fcliverpool,liverpool,90,True
premierleague,2020,fcsouthampton,southampton,92,True
premierleague,2020,leedsunitedfc,leeds,56,False
premierleague,2020,leicestercityfc,leicester,75,True
premierleague,2020,manchestercityfc,mancity,61,False
premierleague,2020,manchesterunitedfc,manutd,50,False
premierleague,2020,newcastleunited,newcastle,75,True
premierleague,2020,sheffieldunited,sheffutd,70,True
premierleague,2020,tottenhamhotspur,tottenham,72,True
premierleague,2020,westbromwichalbion,westbrom,62,False
premierleague,2020,westhamunited,westham,70,True
premierleague,2020,wolverhamptonwanderers,wolves,43,False
