league_name,season_year,canonical_name,other_name,precision_score,is_confident_match
ligaportugal,2017,boavistafc,boavista,89,True
ligaportugal,2017,cdfeirense,feirense,89,True
ligaportugal,2017,cfosbelenenses,belenenses,83,True
ligaportugal,2017,clubedesportivodasaves2020,cdaves,38,False
ligaportugal,2017,clubedesportivotondela,cdtondela,58,False
ligaportugal,2017,clubsportmaritimo,maritimo,64,False
ligaportugal,2017,fcpacosdeferreira,pacosferreira,87,True
ligaportugal,2017,fcporto,fcporto,100,True
ligaportugal,2017,gdchaves,chaves,86,True
ligaportugal,2017,gdestorilpraia,estoril,67,False
ligaportugal,2017,moreirensefutebolclube,moreirense,62,False
ligaportugal,2017,portimonensesad,portimonense,89,True
ligaportugal,2017,rioavefutebolclube,rioave,50,False
ligaportugal,2017,scbraga,braga,83,True
ligaportugal,2017,slbenfica,benfica,88,True
ligaportugal,2017,sportingcp,sporting,89,True
ligaportugal,2017,vitoriafutebolclube,vitoriafc,64,False
ligaportugal,2017,vitoriasportclube,vitguimaraes,48,False
