league_name,season_year,canonical_name,other_name,precision_score,is_confident_match
laliga2,2011,adalcorcon,adalcorcon,100,True
laliga2,2011,cdalcoyano,cdalcoyano,100,True
laliga2,2011,cdguadalajara,cdguadalajara,100,True
laliga2,2011,cdnumancia,numancia,89,True
laliga2,2011,celtadevigo,celtadevigo,100,True
laliga2,2011,cesabadellfc,cesabadell,91,True
laliga2,2011,cordobacf,cordoba,88,True
laliga2,2011,elchecf,elche,83,True
laliga2,2011,fcbarcelonab,barcelonab,91,True
laliga2,2011,fccartagena,fccartagena,100,True
laliga2,2011,gimnasticdetarragona,gimnastic,62,False
laliga2,2011,gironafc,girona,86,True
laliga2,2011,herculescf,herculescf,100,True
laliga2,2011,rcdeportivodecorunha,deportivo,62,False
laliga2,2011,realmurciacf,realmurcia,91,True
laliga2,2011,realvalladolidcf,valladolid,77,True
laliga2,2011,recreativodehuelva,recrhuelva,71,True
laliga2,2011,sdhuesca,sdhuesca,100,True
laliga2,2011,udalmeria,udalmeria,100,True
laliga2,2011,udlaspalmas,laspalmas,90,True
laliga2,2011,villarrealcfb,villarrealcfb,100,True
laliga2,2011,xerezcd,xerezcd,100,True
