league_name,season_year,canonical_name,other_name,precision_score,is_confident_match
campeonatobrasileiroseriea,2012,atleticomineiro,atleticomg,101,True
campeonatobrasileiroseriea,2012,atleticogoianiense,atleticogo,101,True
campeonatobrasileiroseriea,2012,aapontepreta,pontepreta,91,True
campeonatobrasileiroseriea,2012,botafogofr,botafogo,89,True
campeonatobrasileiroseriea,2012,coritibafc,coritiba,89,True
campeonatobrasileiroseriea,2012,crflamengo,flamengo,89,True
campeonatobrasileiroseriea,2012,cruzeiroec,cruzeiro,89,True
campeonatobrasileiroseriea,2012,crvascodagama,vascodagama,92,True
campeonatobrasileiroseriea,2012,ecbahia,bahia,83,True
campeonatobrasileiroseriea,2012,figueirensefc,figueirense,92,True
campeonatobrasileiroseriea,2012,fluminensefc,fluminense,91,True
campeonatobrasileiroseriea,2012,gremiofbpa,gremio,75,True
campeonatobrasileiroseriea,2012,nautico,nautico,100,True
campeonatobrasileiroseriea,2012,portuguesa,portuguesa,100,True
campeonatobrasileiroseriea,2012,santosfc,santos,86,True
campeonatobrasileiroseriea,2012,saopaulofc,saopaulo,89,True
campeonatobrasileiroseriea,2012,sccorinthians,corinthians,92,True
campeonatobrasileiroseriea,2012,scinternacional,internacional,93,True
campeonatobrasileiroseriea,2012,sepalmeiras,palmeiras,90,True
campeonatobrasileiroseriea,2012,sportrecife,sport,62,False
