league_name,season_year,canonical_name,other_name,precision_score,is_confident_match
bundesliga,1991,1fccolonia,colonia,82,True
bundesliga,1991,1fckaiserslautern,klautern,64,False
bundesliga,1991,1fcnuremberg,nuremberg,86,True
bundesliga,1991,bayer04leverkusen,leverkusen,74,True
bundesliga,1991,borussiadortmund,dortmund,67,False
bundesliga,1991,borussiamonchengladbach,mgladbach,56,False
bundesliga,1991,fcbayernmunique,bayern,57,False
bundesliga,1991,fchansarostock,hansarostock,92,True
bundesliga,1991,fortunadusseldorf95,dusseldorf,69,False
bundesliga,1991,hamburgersv,hamburgo,74,True
bundesliga,1991,karlsruhersc,karlsruher,91,True
bundesliga,1991,msvduisburg,msvduisburg,100,True
bundesliga,1991,schalke04,schalke,88,True
bundesliga,1991,sgdynamodresden,dynamodresden,93,True
bundesliga,1991,sgeintrachtfrankfurt,frankfurt,62,False
bundesliga,1991,sgwattenscheid09,wattenscheid09,93,True
bundesliga,1991,stuttgarterkickers,stuttgkickers,84,True
bundesliga,1991,vfbstuttgart,stuttgart,86,True
bundesliga,1991,vflbochum,bochum,80,True
bundesliga,1991,werderbremen,werderbremen,100,True
