league_name,season_year,canonical_name,other_name,precision_score,is_confident_match
ligaportugal,2009,academicadecoimbra,academica,67,False
ligaportugal,2009,cdnacional,nacional,89,True
ligaportugal,2009,cfosbelenenses,belenenses,83,True
ligaportugal,2009,clubsportmaritimo,maritimo,64,False
ligaportugal,2009,fcpacosdeferreira,pacosferreira,87,True
ligaportugal,2009,fcporto,fcporto,100,True
ligaportugal,2009,leixoessc,leixoes,88,True
ligaportugal,2009,naval1odemaio,naval1odemaio,100,True
ligaportugal,2009,rioavefutebolclube,rioave,50,False
ligaportugal,2009,scbraga,braga,83,True
ligaportugal,2009,slbenfica,benfica,88,True
ligaportugal,2009,sportingclubeolhanense,olhanense,58,False
ligaportugal,2009,sportingcp,sporting,89,True
ligaportugal,2009,udleiria,leiria,86,True
ligaportugal,2009,vitoriafutebolclube,vitoriafc,64,False
ligaportugal,2009,vitoriasportclube,vitguimaraes,48,False
