league_name,season_year,canonical_name,other_name,precision_score,is_confident_match
saudiproleague,2022,abhaclub,abha,67,False
saudiproleague,2022,aladalahfc,aladalah,89,True
saudiproleague,2022,albatinfc,albatin,88,True
saudiproleague,2022,alettifaqfc,alettifaq,90,True
saudiproleague,2022,alfatehsc,alfateh,88,True
saudiproleague,2022,alfayhafc,alfayha,88,True
saudiproleague,2022,alhilalsfc,alhilal,82,True
saudiproleague,2022,alittihadclub,alittihad,82,True
saudiproleague,2022,alkhaleejfc,alkhaleej,90,True
saudiproleague,2022,alnassrfc,alnassr,88,True
saudiproleague,2022,alraedsfc,alraed,80,True
saudiproleague,2022,alshababfc,alshabab,89,True
saudiproleague,2022,altaawounfc,altaawoun,90,True
saudiproleague,2022,altaifc,altai,83,True
saudiproleague,2022,alwehdafc,alwehda,88,True
saudiproleague,2022,damacfc,damacfc,100,True
