league_name,season_year,canonical_name,other_name,precision_score,is_confident_match
ligue2,2000,acajaccio,acajaccio,100,True
ligue2,2000,angerssco,angers,80,True
ligue2,2000,asbeauvaisoise,asbeauvais,83,True
ligue2,2000,ascannes,cannes,86,True
ligue2,2000,asnancylorraine,asnancy,64,False
ligue2,2000,chamoisniortaisfc,chamoisniort,83,True
ligue2,2000,fcgueugnon,fcgueugnon,100,True
ligue2,2000,fclorient,fclorient,100,True
ligue2,2000,fcmartigues,fcmartigues,100,True
ligue2,2000,fcsochauxmontbeliard,fcsochaux,62,False
ligue2,2000,lbchateauroux,lbchateauroux,100,True
ligue2,2000,lehavreac,lehavre,88,True
ligue2,2000,lemansunionclub72,lemansuc72,74,True
ligue2,2000,montpellierhsc,montpellier,88,True
ligue2,2000,nimesolympique,nimesolympique,100,True
ligue2,2000,ogcnice,nice,73,True
ligue2,2000,smcaen,smcaen,100,True
ligue2,2000,stadelavallois,stadelavallois,100,True
ligue2,2000,unionsportivecreteil,uscreteil,62,False
ligue2,2000,wasquehalfootball,wasquehal,69,False
