league_name,season_year,canonical_name,other_name,precision_score,is_confident_match
championship,2004,afcsunderland,afcsunderland,100,True
championship,2004,brightonhovealbion,brighton,62,False
championship,2004,cardiffcity,cardiff,78,True
championship,2004,coventrycity,coventrycity,100,True
championship,2004,crewealexandra,crewealexandra,100,True
championship,2004,derbycounty,derby,62,False
championship,2004,fcburnley,fcburnley,100,True
championship,2004,fcreading,reading,88,True
championship,2004,fcwatford,watford,88,True
championship,2004,gillinghamfc,gillingham,91,True
championship,2004,ipswichtownfc,ipswich,70,True
championship,2004,leedsunitedfc,leeds,56,False
championship,2004,leicestercityfc,leicester,75,True
championship,2004,millwallfc,millwall,89,True
championship,2004,nottinghamforest,nottmforest,81,True
championship,2004,plymouthargyle,plymouthargyle,100,True
championship,2004,prestonnorthend,prestonne,75,True
championship,2004,queensparkrangers,qpr,30,False
championship,2004,rotherhamunited,rotherham,75,True
championship,2004,sheffieldunited,sheffutd,70,True
championship,2004,stokecity,stoke,71,True
championship,2004,westhamunited,westham,70,True
championship,2004,wiganathletic,wigan,56,False
championship,2004,wolverhamptonwanderers,wolves,43,False
