league_name,season_year,canonical_name,other_name,precision_score,is_confident_match
campeonatobrasileiroseriea,2007,atleticomineiro,atleticomg,101,True
campeonatobrasileiroseriea,2007,americafc,americarn,78,True
campeonatobrasileiroseriea,2007,botafogofr,botafogo,89,True
campeonatobrasileiroseriea,2007,clubeatleticoparanaense,atleticopr,61,False
campeonatobrasileiroseriea,2007,crflamengo,flamengo,89,True
campeonatobrasileiroseriea,2007,cruzeiroec,cruzeiro,89,True
campeonatobrasileiroseriea,2007,crvascodagama,vascodagama,92,True
campeonatobrasileiroseriea,2007,ecjuventude,juventude,90,True
campeonatobrasileiroseriea,2007,figueirensefc,figueirense,92,True
campeonatobrasileiroseriea,2007,fluminensefc,fluminense,91,True
campeonatobrasileiroseriea,2007,goiasec,goias,83,True
campeonatobrasileiroseriea,2007,gremiofbpa,gremio,75,True
campeonatobrasileiroseriea,2007,nautico,nautico,100,True
campeonatobrasileiroseriea,2007,paranaclube,parana,71,True
campeonatobrasileiroseriea,2007,santosfc,santos,86,True
campeonatobrasileiroseriea,2007,saopaulofc,saopaulo,89,True
campeonatobrasileiroseriea,2007,sccorinthians,corinthians,92,True
campeonatobrasileiroseriea,2007,scinternacional,internacional,93,True
campeonatobrasileiroseriea,2007,sepalmeiras,palmeiras,90,True
campeonatobrasileiroseriea,2007,sportrecife,sport,62,False
