league_name,season_year,canonical_name,other_name,precision_score,is_confident_match
seriea,2019,acffiorentina,fiorentina,87,True
seriea,2019,acmilan,milan,83,True
seriea,2019,asroma,roma,80,True
seriea,2019,atalantabc,atalanta,89,True
seriea,2019,bologna,bologna,100,True
seriea,2019,bresciacalcio2025,brescia,58,False
seriea,2019,cagliaricalcio,cagliari,73,True
seriea,2019,genoa,genoa,100,True
seriea,2019,hellasverona,verona,67,False
seriea,2019,interdemilao,inter,59,False
seriea,2019,juventusfc,juventus,89,True
seriea,2019,parmacalcio1913,parma,50,False
seriea,2019,spal,spal,100,True
seriea,2019,sscnapoli,napoli,80,True
seriea,2019,sslazio,lazio,83,True
seriea,2019,torinofc,torino,86,True
seriea,2019,ucsampdoria,sampdoria,90,True
seriea,2019,udinesecalcio,udinese,70,True
seriea,2019,uslecce,lecce,83,True
seriea,2019,ussassuolo,sassuolo,89,True
