league_name,season_year,canonical_name,other_name,precision_score,is_confident_match
championship,2015,birminghamcity,birmingham,83,True
championship,2015,blackburnrovers,blackburn,75,True
championship,2015,boltonwanderers,bolton,57,False
championship,2015,brentfordfc,brentford,90,True
championship,2015,brightonhovealbion,brighton,62,False
championship,2015,bristolcity,bristolcity,100,True
championship,2015,cardiffcity,cardiff,78,True
championship,2015,charltonathletic,charlton,67,False
championship,2015,derbycounty,derby,62,False
championship,2015,fcburnley,fcburnley,100,True
championship,2015,fcfulham,fulham,86,True
championship,2015,fcmiddlesbrough,middlesbrough,93,True
championship,2015,fcreading,reading,88,True
championship,2015,huddersfieldtown,huddersfield,86,True
championship,2015,hullcity,hullcity,100,True
championship,2015,ipswichtownfc,ipswich,70,True
championship,2015,leedsunitedfc,leeds,56,False
championship,2015,miltonkeynesdonsfc,mkdons,50,False
championship,2015,nottinghamforest,nottmforest,81,True
championship,2015,prestonnorthend,prestonne,75,True
championship,2015,queensparkrangers,qpr,30,False
championship,2015,rotherhamunited,rotherham,75,True
championship,2015,sheffieldwednesday,sheffwed,62,False
championship,2015,wolverhamptonwanderers,wolves,43,False
