league_name,season_year,canonical_name,other_name,precision_score,is_confident_match
laliga,2023,athleticbilbao,athleticclub,77,True
laliga,2023,atleticodemadrid,atletico,67,False
laliga,2023,cadizcf,cadizcf,100,True
laliga,2023,caosasuna,osasuna,88,True
laliga,2023,celtadevigo,celtadevigo,100,True
laliga,2023,deportivoalaves,alaves,57,False
laliga,2023,fcbarcelona,barcelona,90,True
laliga,2023,fcvillarreal,villarreal,91,True
laliga,2023,getafecf,getafe,86,True
laliga,2023,gironafc,girona,86,True
laliga,2023,granadacf,granadacf,100,True
laliga,2023,rayovallecano,rayovallecano,100,True
laliga,2023,rcdmallorca,mallorca,84,True
laliga,2023,realbetisbalompie,betis,45,False
laliga,2023,realmadridcf,realmadrid,91,True
laliga,2023,realsociedad,realsociedad,100,True
laliga,2023,sevillafc,sevilla,88,True
laliga,2023,udalmeria,udalmeria,100,True
laliga,2023,udlaspalmas,laspalmas,90,True
laliga,2023,valenciacf,valencia,89,True
