league_name,season_year,canonical_name,other_name,precision_score,is_confident_match
serieb,2024,acreggiana1919,reggiana,73,True
serieb,2024,ascittadella,cittadella,91,True
serieb,2024,bresciacalcio2025,brescia,58,False
serieb,2024,carraresecalcio1908,carrarese,64,False
serieb,2024,cesenafc,cesena,86,True
serieb,2024,cosenzacalcio,cosenza,70,True
serieb,2024,fccatanzaro,catanzaro,90,True
serieb,2024,fcsudtirol,sudtirol,89,True
serieb,2024,frosinonecalcio,frosinone,75,True
serieb,2024,mantova1911,mantova,78,True
serieb,2024,modenafc,modena,86,True
serieb,2024,palermofc,palermo,88,True
serieb,2024,pisasportingclub,pisa,40,False
serieb,2024,salernitanacalcio1919,salernitana,69,False
serieb,2024,speziacalcio,speziacalcio,100,True
serieb,2024,sscbari,bari,73,True
serieb,2024,ssjuvestabia,juvestabia,91,True
serieb,2024,ucsampdoria,sampdoria,90,True
serieb,2024,uscremonese,cremonese,90,True
serieb,2024,ussassuolo,sassuolo,89,True
