league_name,season_year,canonical_name,other_name,precision_score,is_confident_match
serieb,2016,accesena,cesena,86,True
serieb,2016,acdventellachiaveri,virtusentella,50,False
serieb,2016,acperugiacalcio,perugia,64,False
serieb,2016,acpisa1909,acpisa1909,100,True
serieb,2016,ascittadella,cittadella,91,True
serieb,2016,ascolipicchio,ascolipicchio,100,True
serieb,2016,beneventocalcio,benevento,75,True
serieb,2016,bresciacalcio,brescia,70,True
serieb,2016,carpifc1909,carpi,62,False
serieb,2016,fcbari1908,bari,57,False
serieb,2016,fcprovercelli1892,provercelli,79,True
serieb,2016,frosinonecalcio,frosinone,75,True
serieb,2016,hellasverona,verona,67,False
serieb,2016,novaracalcio1908,novaracalcio,86,True
serieb,2016,spal2013,spal,67,False
serieb,2016,speziacalcio,speziacalcio,100,True
serieb,2016,ternanacalcio,ternana,70,True
serieb,2016,trapanicalcio,trapani,70,True
serieb,2016,usavellino1912,avellino,73,True
serieb,2016,uslatinacalcio,latinacalcio,92,True
serieb,2016,ussalernitana1919,ussalernitana,87,True
serieb,2016,vicenzacalcio,vicenza,70,True
