league_name,season_year,canonical_name,other_name,precision_score,is_confident_match
ligue2,2001,acajaccio,acajaccio,100,True
ligue2,2001,amienssc,amienssc,100,True
ligue2,2001,asbeauvaisoise,asbeauvais,83,True
ligue2,2001,asnancylorraine,asnancy,64,False
ligue2,2001,assaintetienne,saintetienne,92,True
ligue2,2001,chamoisniortaisfc,chamoisniort,83,True
ligue2,2001,fcgueugnon,fcgueugnon,100,True
ligue2,2001,fcistresvillenouvelle,fcistres,55,False
ligue2,2001,fcmartigues,fcmartigues,100,True
ligue2,2001,grenoblefoot38,grenoble,73,True
ligue2,2001,lbchateauroux,lbchateauroux,100,True
ligue2,2001,lehavreac,lehavre,88,True
ligue2,2001,lemansunionclub72,lemansuc72,74,True
ligue2,2001,nimesolympique,nimesolympique,100,True
ligue2,2001,ogcnice,nice,73,True
ligue2,2001,rcstrasbourgalsace,strasbourg,71,True
ligue2,2001,smcaen,smcaen,100,True
ligue2,2001,stadelavallois,stadelavallois,100,True
ligue2,2001,unionsportivecreteil,uscreteil,62,False
ligue2,2001,wasquehalfootball,wasquehal,69,False
