league_name,season_year,canonical_name,other_name,precision_score,is_confident_match
laliga,2001,athleticbilbao,athleticclub,77,True
laliga,2001,caosasuna,osasuna,88,True
laliga,2001,cdtenerife,tenerife,89,True
laliga,2001,celtadevigo,celtadevigo,100,True
laliga,2001,deportivoalaves,alaves,57,False
laliga,2001,fcbarcelona,barcelona,90,True
laliga,2001,fcvillarreal,villarreal,91,True
laliga,2001,malagacf,malagacf,100,True
laliga,2001,rayovallecano,rayovallecano,100,True
laliga,2001,rcdeportivodecorunha,deportivo,62,False
laliga,2001,rcdespanyol,espanyol,84,True
laliga,2001,rcdmallorca,mallorca,84,True
laliga,2001,realbetisbalompie,betis,45,False
laliga,2001,realmadridcf,realmadrid,91,True
laliga,2001,realsociedad,realsociedad,100,True
laliga,2001,realvalladolidcf,valladolid,77,True
laliga,2001,realzaragoza,zaragoza,80,True
laliga,2001,sevillafc,sevilla,88,True
laliga,2001,udlaspalmas,laspalmas,90,True
laliga,2001,valenciacf,valencia,89,True
