league_name,season_year,canonical_name,other_name,precision_score,is_confident_match
ligaportugal,2019,boavistafc,boavista,89,True
ligaportugal,2019,bsad,bsad,100,True
ligaportugal,2019,clubedesportivodasaves2020,cdaves,38,False
ligaportugal,2019,clubedesportivosantaclara,santaclara,57,False
ligaportugal,2019,clubedesportivotondela,cdtondela,58,False
ligaportugal,2019,clubsportmaritimo,maritimo,64,False
ligaportugal,2019,fcfamalicao,famalicao,90,True
ligaportugal,2019,fcpacosdeferreira,pacosferreira,87,True
ligaportugal,2019,fcporto,fcporto,100,True
ligaportugal,2019,gilvicentefutebolclube,gilvicente,62,False
ligaportugal,2019,moreirensefutebolclube,moreirense,62,False
ligaportugal,2019,portimonensesad,portimonense,89,True
ligaportugal,2019,rioavefutebolclube,rioave,50,False
ligaportugal,2019,scbraga,braga,83,True
ligaportugal,2019,slbenfica,benfica,88,True
ligaportugal,2019,sportingcp,sporting,89,True
ligaportugal,2019,vitoriafutebolclube,vitoriafc,64,False
ligaportugal,2019,vitoriasportclube,vitguimaraes,48,False
