league_name,season_year,canonical_name,other_name,precision_score,is_confident_match
superlig,2014,akhisarbelediyespor,akhisarbelediye,88,True
superlig,2014,balikesirspor,balikesirspor,100,True
superlig,2014,basaksehirfk,basaksehir,91,True
superlig,2014,besiktasjk,besiktas,89,True
superlig,2014,bursaspor,bursaspor,100,True
superlig,2014,caykurrizespor,crizespor,78,True
superlig,2014,eskisehirspor,eskisehirspor,100,True
superlig,2014,fenerbahce,fenerbahce,100,True
superlig,2014,galatasaray,galatasaray,100,True
superlig,2014,gaziantepspor,gaziantepspor,100,True
superlig,2014,genclerbirligiankara,genclerbirligi,82,True
superlig,2014,kardemirkarabukspor,karabukspor,73,True
superlig,2014,kasimpasa,kasimpasa,100,True
superlig,2014,kayserierciyesspor,kerciyesspor,80,True
superlig,2014,konyaspor,konyaspor,100,True
superlig,2014,mersinidmanyurdu,mersiniy,67,False
superlig,2014,sivasspor,sivasspor,100,True
superlig,2014,trabzonspor,trabzonspor,100,True
