league_name,season_year,canonical_name,other_name,precision_score,is_confident_match
bundesliga,2023,1fccolonia,colonia,82,True
bundesliga,2023,1fcheidenheim1846,heidenheim,74,True
bundesliga,2023,1fcunionberlim,unionberlim,88,True
bundesliga,2023,1fsvmainz05,mainz,62,False
bundesliga,2023,bayer04leverkusen,leverkusen,74,True
bundesliga,2023,borussiadortmund,dortmund,67,False
bundesliga,2023,borussiamonchengladbach,mgladbach,56,False
bundesliga,2023,fcaugsburg,augsburg,89,True
bundesliga,2023,fcbayernmunique,bayern,57,False
bundesliga,2023,rbleipzig,leipzig,88,True
bundesliga,2023,scfreiburg,freiburg,89,True
bundesliga,2023,sgeintrachtfrankfurt,frankfurt,62,False
bundesliga,2023,svdarmstadt98,darmstadt98,92,True
bundesliga,2023,tsg1899hoffenheim,hoffenheim,74,True
bundesliga,2023,vfbstuttgart,stuttgart,86,True
bundesliga,2023,vflbochum,bochum,80,True
bundesliga,2023,vflwolfsburg,wolfsburg,86,True
bundesliga,2023,werderbremen,werderbremen,100,True
