league_name,season_year,canonical_name,other_name,precision_score,is_confident_match
challengerproleague,2023,beerschotva,beerschotva,100,True
challengerproleague,2023,clubnxt,clubnxt,100,True
challengerproleague,2023,fcvdendereh,fcvdendereh,100,True
challengerproleague,2023,francsborains,francsborains,100,True
challengerproleague,2023,jonggenk,jonggenk,100,True
challengerproleague,2023,kmskdeinze2024,kmskdeinze,83,True
challengerproleague,2023,kskliersekempenzonen,kskliersekem,75,True
challengerproleague,2023,kvoostende2024,kvoostende,83,True
challengerproleague,2023,lommelsk,lommelsk,100,True
challengerproleague,2023,patroeisdenmaasmechelen,patroeisden,65,False
challengerproleague,2023,rfcluttich,rfcluttich,100,True
challengerproleague,2023,rfcseraing,rfcseraing,100,True
challengerproleague,2023,rscafutures,rscafutures,100,True
challengerproleague,2023,skbeveren,skbeveren,100,True
challengerproleague,2023,standardlieja16fc,sl16fc,52,False
challengerproleague,2023,zultewaregem,zultewaregem,100,True
