league_name,season_year,canonical_name,other_name,precision_score,is_confident_match
seriea,1999,acflorenz,florenz,88,True
seriea,1999,acmilan,milan,83,True
seriea,1999,acparma,acparma,100,True
seriea,1999,acperugia,perugia,88,True
seriea,1999,acvenezia1907,acvenezia1907,100,True
seriea,1999,asbari,bari,80,True
seriea,1999,asroma,roma,80,True
seriea,1999,bologna,bologna,100,True
seriea,1999,cagliaricalcio,cagliari,73,True
seriea,1999,hellasverona,verona,67,False
seriea,1999,interdemilao,inter,59,False
seriea,1999,juventusfc,juventus,89,True
seriea,1999,piacenzafc,piacenza,89,True
seriea,1999,regginacalcio,reggina,70,True
seriea,1999,sslazio,lazio,83,True
seriea,1999,torinocalcio,torino,67,False
seriea,1999,udinesecalcio,udinese,70,True
seriea,1999,uslecce,lecce,83,True
