league_name,season_year,canonical_name,other_name,precision_score,is_confident_match
campeonatobrasileiroserieb,2023,atleticogoianiense,atleticogo,101,True
campeonatobrasileiroserieb,2023,aapontepreta,pontepreta,91,True
campeonatobrasileiroserieb,2023,abcfc,abc,75,True
campeonatobrasileiroserieb,2023,avaifc,avai,80,True
campeonatobrasileiroserieb,2023,botafogofc,botafogosp,80,True
campeonatobrasileiroserieb,2023,cearasc,ceara,83,True
campeonatobrasileiroserieb,2023,chapecoense,chapecoense,100,True
campeonatobrasileiroserieb,2023,crb,crb,100,True
campeonatobrasileiroserieb,2023,criciumaec,criciuma,89,True
campeonatobrasileiroserieb,2023,ecjuventude,juventude,90,True
campeonatobrasileiroserieb,2023,ecvitoria,vitoria,88,True
campeonatobrasileiroserieb,2023,gremionovorizontino,novorizontino,81,True
campeonatobrasileiroserieb,2023,guaranifc,guarani,88,True
campeonatobrasileiroserieb,2023,ituanofc,ituano,86,True
campeonatobrasileiroserieb,2023,londrinaec,londrina,89,True
campeonatobrasileiroserieb,2023,mirassolfc,mirassol,89,True
campeonatobrasileiroserieb,2023,sampaiocorreafc,sampaiocorrea,93,True
campeonatobrasileiroserieb,2023,sportrecife,sport,62,False
campeonatobrasileiroserieb,2023,tombensefc,tombense,89,True
campeonatobrasileiroserieb,2023,vilanovafc,vilanova,89,True
