league_name,season_year,canonical_name,other_name,precision_score,is_confident_match
seriea,2021,acffiorentina,fiorentina,87,True
seriea,2021,acmilan,milan,83,True
seriea,2021,asroma,roma,80,True
seriea,2021,atalantabc,atalanta,89,True
seriea,2021,bologna,bologna,100,True
seriea,2021,cagliaricalcio,cagliari,73,True
seriea,2021,fcempoli,empoli,86,True
seriea,2021,genoa,genoa,100,True
seriea,2021,hellasverona,verona,67,False
seriea,2021,interdemilao,inter,59,False
seriea,2021,juventusfc,juventus,89,True
seriea,2021,salernitanacalcio1919,salernitana,69,False
seriea,2021,speziacalcio,speziacalcio,100,True
seriea,2021,sscnapoli,napoli,80,True
seriea,2021,sslazio,lazio,83,True
seriea,2021,torinofc,torino,86,True
seriea,2021,ucsampdoria,sampdoria,90,True
seriea,2021,udinesecalcio,udinese,70,True
seriea,2021,ussassuolo,sassuolo,89,True
seriea,2021,veneziafc,venezia,88,True
