league_name,season_year,canonical_name,other_name,precision_score,is_confident_match
laliga2,2016,adalcorcon,adalcorcon,100,True
laliga2,2016,cadizcf,cadizcf,100,True
laliga2,2016,cdlugo,lugo,80,True
laliga2,2016,cdmirandes,mirandes,89,True
laliga2,2016,cdnumancia,numancia,89,True
laliga2,2016,cdtenerife,tenerife,89,True
laliga2,2016,cfreusdeportiu,reusdeportiu,92,True
laliga2,2016,cordobacf,cordoba,88,True
laliga2,2016,elchecf,elche,83,True
laliga2,2016,getafecf,getafe,86,True
laliga2,2016,gimnasticdetarragona,gimnastic,62,False
laliga2,2016,gironafc,girona,86,True
laliga2,2016,levanteud,levante,88,True
laliga2,2016,rayovallecano,rayovallecano,100,True
laliga2,2016,rcdmallorca,mallorca,84,True
laliga2,2016,realoviedo,realoviedo,100,True
laliga2,2016,realvalladolidcf,valladolid,77,True
laliga2,2016,realzaragoza,zaragoza,80,True
laliga2,2016,sdhuesca,sdhuesca,100,True
laliga2,2016,sevilhaatletico,sevilhaatl,80,True
laliga2,2016,ucammurciacf,ucammurcia,91,True
laliga2,2016,udalmeria,udalmeria,100,True
