league_name,season_year,canonical_name,other_name,precision_score,is_confident_match
jupilerproleague,2022,cerclebrugge,cerclebrugge,100,True
jupilerproleague,2022,clubbrugge,clubbrugge,100,True
jupilerproleague,2022,kaagent,kaagent,100,True
jupilerproleague,2022,kaseupen,kaseupen,100,True
jupilerproleague,2022,krcgenk,krcgenk,100,True
jupilerproleague,2022,kvcwesterlo,kvcwesterlo,100,True
jupilerproleague,2022,kvkortrijk,kvkortrijk,100,True
jupilerproleague,2022,kvmechelen,kvmechelen,100,True
jupilerproleague,2022,kvoostende2024,kvoostende,83,True
jupilerproleague,2022,oudheverleeleuven,ohleuven,64,False
jupilerproleague,2022,rcharleroisc,rcharleroisc,100,True
jupilerproleague,2022,rfcseraing,rfcseraing,100,True
jupilerproleague,2022,royalantuerpiafc,antuerpia,72,True
jupilerproleague,2022,rscanderlecht,anderlecht,87,True
jupilerproleague,2022,standarddeliege,standardliege,93,True
jupilerproleague,2022,unionsaintgilloise,unionsg,56,False
jupilerproleague,2022,vvsttruiden,sttruiden,90,True
jupilerproleague,2022,zultewaregem,zultewaregem,100,True
