league_name,season_year,canonical_name,other_name,precision_score,is_confident_match
ligaportugal2,2016,academicadecoimbra,academica,67,False
ligaportugal2,2016,academicodeviseufc,academicofc,76,True
ligaportugal2,2016,adfafe,fafe,80,True
ligaportugal2,2016,cdcovadapiedade,covadapiedade,93,True
ligaportugal2,2016,cfuniaodamadeira2021,cfuniao,52,False
ligaportugal2,2016,clubedesportivodasaves2020,cdaves,38,False
ligaportugal2,2016,clubedesportivosantaclara,santaclara,57,False
ligaportugal2,2016,fcfamalicao,famalicao,90,True
ligaportugal2,2016,fcportob,fcportob,100,True
ligaportugal2,2016,futebolclubedevizela,vizela,46,False
ligaportugal2,2016,futebolclubepenafiel,penafiel,57,False
ligaportugal2,2016,gilvicentefutebolclube,gilvicente,62,False
ligaportugal2,2016,leixoessc,leixoes,88,True
ligaportugal2,2016,portimonensesad,portimonense,89,True
ligaportugal2,2016,scbragab,bragab,86,True
ligaportugal2,2016,sccovilha,covilha,88,True
ligaportugal2,2016,scfreamunde,freamunde,90,True
ligaportugal2,2016,slbenficab,benficab,89,True
ligaportugal2,2016,sportingclubeolhanense,olhanense,58,False
ligaportugal2,2016,sportingcpb,sportingb,90,True
ligaportugal2,2016,varzimsc,varzim,86,True
ligaportugal2,2016,vitoriaguimaraesscb,vitoriascb,69,False
