league_name,season_year,canonical_name,other_name,precision_score,is_confident_match
campeonatobrasileiroseriea,2020,atleticogoianiense,atleticogo,101,True
campeonatobrasileiroseriea,2020,atleticomineiro,atleticomg,101,True
campeonatobrasileiroseriea,2020,athleticoparanaense,athleticopr,73,True
campeonatobrasileiroseriea,2020,botafogofr,botafogo,89,True
campeonatobrasileiroseriea,2020,cearasc,ceara,83,True
campeonatobrasileiroseriea,2020,coritibafc,coritiba,89,True
campeonatobrasileiroseriea,2020,crflamengo,flamengo,89,True
campeonatobrasileiroseriea,2020,crvascodagama,vascodagama,92,True
campeonatobrasileiroseriea,2020,ecbahia,bahia,83,True
campeonatobrasileiroseriea,2020,fluminensefc,fluminense,91,True
campeonatobrasileiroseriea,2020,fortalezaec,fortaleza,90,True
campeonatobrasileiroseriea,2020,goiasec,goias,83,True
campeonatobrasileiroseriea,2020,gremiofbpa,gremio,75,True
campeonatobrasileiroseriea,2020,rbbragantino,bragantino,91,True
campeonatobrasileiroseriea,2020,santosfc,santos,86,True
campeonatobrasileiroseriea,2020,saopaulofc,saopaulo,89,True
campeonatobrasileiroseriea,2020,sccorinthians,corinthians,92,True
campeonatobrasileiroseriea,2020,scinternacional,internacional,93,True
campeonatobrasileiroseriea,2020,sepalmeiras,palmeiras,90,True
campeonatobrasileiroseriea,2020,sportrecife,sport,62,False
