league_name,season_year,canonical_name,other_name,precision_score,is_confident_match
bundesliga,2002,1fckaiserslautern,klautern,64,False
bundesliga,2002,1fcnuremberg,nuremberg,86,True
bundesliga,2002,arminiabielefeld,armbielefeld,86,True
bundesliga,2002,bayer04leverkusen,leverkusen,74,True
bundesliga,2002,borussiadortmund,dortmund,67,False
bundesliga,2002,borussiamonchengladbach,mgladbach,56,False
bundesliga,2002,fcbayernmunique,bayern,57,False
bundesliga,2002,fcenergiecottbus,energcottbus,86,True
bundesliga,2002,fchansarostock,hansarostock,92,True
bundesliga,2002,hamburgersv,hamburgo,74,True
bundesliga,2002,hannover96,hannover,89,True
bundesliga,2002,herthaberlim,herthaberlim,100,True
bundesliga,2002,schalke04,schalke,88,True
bundesliga,2002,tsv1860munique,1860munique,88,True
bundesliga,2002,vfbstuttgart,stuttgart,86,True
bundesliga,2002,vflbochum,bochum,80,True
bundesliga,2002,vflwolfsburg,wolfsburg,86,True
bundesliga,2002,werderbremen,werderbremen,100,True
